,Age,Component 0,Component 1,Body mass index,ID,Cluster,Work load Average/day ,Social drinker,Social smoker,Absenteeism time in hours,counts,total absence time,Age_m,Component 0_m,Component 1_m,Body mass index_m,Work load Average/day _m,Absenteeism time in hours_m
149,27,-1.4500790283967098,-0.8253245142706095,21,27,2,302.585,No,No,8,7,27,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
150,28,-1.3688068314589896,-0.8950041213729867,24,28,2,302.585,No,No,3,76,347,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
151,28,-1.6439675216610838,-1.1172532203784895,25,18,2,302.585,No,No,8,16,118,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
152,28,-1.5918356340813318,-0.9413921018198228,25,18,2,302.585,No,No,1,16,118,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
153,28,-1.204610225914439,-0.648762789845716,24,28,2,302.585,No,No,1,76,347,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
154,33,-0.763184553145725,-0.7087399766052307,25,6,2,302.585,No,No,8,8,72,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
155,32,-0.3021107337730649,-0.1643256522784663,23,19,3,343.253,Yes,No,2,3,6,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
156,36,-0.3800008910553263,0.1904091389737372,23,20,3,343.253,Yes,No,8,42,306,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
157,29,-0.8134487109708661,-0.908133935912649,22,30,2,343.253,Yes,Yes,3,7,31,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
158,40,-1.4782436413065152,-1.6150983290589276,22,17,2,343.253,No,Yes,8,20,126,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
159,40,-0.2001446719365809,-0.0791452838733274,25,15,3,343.253,Yes,No,8,37,253,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
160,36,-0.3393823673327479,-0.0288290722482774,23,20,3,343.253,Yes,No,8,42,306,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
161,30,-1.8768187343854896,-1.3757496643862448,19,22,2,343.253,No,No,8,46,253,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
162,47,0.5787173494824963,-0.4250036187967348,32,33,3,343.253,No,No,3,24,73,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
163,36,-0.3754576402529483,0.06711615592914,23,20,3,343.253,Yes,No,40,42,306,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
164,40,-1.1724656208499276,-1.259202280745085,22,17,2,343.253,No,Yes,40,20,126,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
165,34,0.357497397667387,-1.1710965875105142,25,14,5,343.253,Yes,No,16,29,476,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
166,36,-0.1956425921898652,0.2357831280458976,23,20,3,343.253,Yes,No,16,42,306,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
167,34,0.5481965363560649,-1.2364445878824626,25,14,5,343.253,Yes,No,8,29,476,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
168,33,0.3857861486432035,-0.1130963768089819,30,11,3,343.253,Yes,No,8,40,450,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
169,40,-1.3002559001523497,-1.3301324874598597,22,17,2,343.253,No,Yes,8,20,126,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
170,36,-0.3109093037203834,0.2667813294155756,23,20,3,343.253,Yes,No,4,42,306,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
171,28,-1.221509901552505,-0.3263146665040354,24,28,2,343.253,No,No,1,76,347,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
172,39,-0.2616621437092988,-0.4102877560037726,24,7,3,343.253,Yes,Yes,8,6,30,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
173,38,1.208477663767506,-0.8943174149680345,31,3,5,343.253,Yes,No,24,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
174,28,-1.1711923203733454,-0.4199751960611906,24,28,2,343.253,No,No,2,76,347,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
175,28,-1.186642352579237,-0.381984832185526,24,28,2,343.253,No,No,8,76,347,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
176,30,-1.8664939998669048,-1.1874494481962676,19,22,2,343.253,No,No,1,46,253,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
177,28,-1.1743859334799505,-0.3533060933181278,24,28,2,343.253,No,No,8,76,347,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
178,28,-1.1757350849347827,-0.4220815858646242,24,28,2,343.253,No,No,16,76,347,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
179,38,1.2026114255533653,-0.7910571720905764,31,3,5,343.253,Yes,No,3,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
180,39,-0.2555575309198755,-0.2504317371459781,24,7,3,343.253,Yes,Yes,16,6,30,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
181,28,-1.097105021957446,-0.1401950193280551,24,28,2,343.253,No,No,2,76,347,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
182,47,0.5867162305871223,-0.2509601179186105,32,33,3,343.253,No,No,3,24,73,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
183,28,-1.0551051978302024,-0.1933433954569735,24,28,2,343.253,No,No,1,76,347,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
184,40,0.0727607210391586,-0.0147670738045919,25,15,3,326.452,Yes,No,1,37,253,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
185,28,-1.1596330998134678,-0.2022246332404065,24,28,2,326.452,No,No,1,76,347,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
186,34,0.6372516464111975,-0.8169518528295496,25,14,5,326.452,Yes,No,1,29,476,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
187,41,0.1403143696225061,-0.6725799492660349,23,24,3,326.452,Yes,No,24,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
188,34,0.5036738648149808,-0.8723788530557957,25,14,5,326.452,Yes,No,1,29,476,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
189,28,-1.093113097403438,-0.096418724093872,24,28,4,326.452,No,No,2,76,347,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
190,36,-0.2989184980617496,0.4846011255278828,23,20,3,326.452,Yes,No,4,42,306,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
191,38,1.2156666371812563,-0.7458269777344083,31,3,5,326.452,Yes,No,24,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
192,50,1.6544129630770383,-1.04746753515331,31,36,5,326.452,Yes,No,1,34,311,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
193,40,-0.0922365182354091,0.0670942426207996,25,15,3,326.452,Yes,No,3,37,253,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
194,41,0.1729888094077876,-0.3833558277305065,23,24,3,326.452,Yes,No,8,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
195,40,0.0228747249587551,0.0789626890440864,25,15,3,326.452,Yes,No,1,37,253,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
196,47,0.5834856832769189,-0.2012821755967644,32,33,3,326.452,No,No,8,24,73,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
197,36,-0.4019818289816745,0.4359525370491505,23,20,3,326.452,Yes,No,56,42,306,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
198,33,0.4162703105291634,0.1438110285938963,30,11,3,326.452,Yes,No,8,40,450,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
199,34,0.355190860523948,-1.1285958565502254,25,14,5,326.452,Yes,No,24,29,476,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
200,36,-1.5783408039528024,0.4910014539016339,21,23,4,326.452,No,Yes,8,8,40,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
201,33,0.4475399790821357,-0.0489640446371654,30,11,3,326.452,Yes,No,16,40,450,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
202,37,-0.6228933980507593,-0.8748063947071502,29,1,2,326.452,No,No,3,23,121,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
203,48,0.1614431064453604,0.2128514584238852,33,2,3,326.452,No,Yes,0,6,25,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
204,33,0.4839762122462692,0.1406113876972876,30,11,3,378.884,Yes,No,8,40,450,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
205,34,0.6471672412999415,-0.6442641364325333,25,14,5,378.884,Yes,No,2,29,476,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
206,34,0.6520826053064385,-0.6295920213715418,25,14,5,378.884,Yes,No,1,29,476,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
207,38,1.161864908364922,-0.4190831349516867,31,3,5,378.884,Yes,No,8,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
208,28,-1.1342541365463408,0.0433861223727419,24,28,4,378.884,No,No,8,76,347,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
209,27,-1.5412718453144765,-0.2918513353832859,21,27,2,378.884,No,No,4,7,27,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
210,34,0.6525141904051949,-0.6295227880800187,25,14,5,378.884,Yes,No,2,29,476,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
211,38,1.030529379323302,-0.5038008528011111,31,3,5,378.884,Yes,No,1,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
212,33,0.4908815738263707,0.1417191203616571,30,11,3,378.884,Yes,No,24,40,450,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
213,39,-0.2090962812576265,0.1882710915237721,24,7,3,378.884,Yes,Yes,0,6,30,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
214,28,-1.3901639638456444,-0.1358575672497265,25,18,2,378.884,No,No,0,16,118,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
215,36,-1.4103341806009195,0.9590843643360396,21,23,4,378.884,No,Yes,0,8,40,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
216,50,-0.2329951727185225,0.0400161190391669,24,31,3,378.884,No,No,0,3,16,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
217,38,1.1831565397967354,-0.4490199120232993,31,3,5,378.884,Yes,No,1,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
218,50,1.7401173476065022,-1.0458965297565748,31,36,5,378.884,Yes,No,24,34,311,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
219,28,-1.0570194215953417,1.3210288718157603,27,10,4,378.884,Yes,No,8,24,186,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
220,41,0.0922952597961949,-0.2893613700185341,23,24,3,377.55,Yes,No,8,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
221,28,-1.029914195788214,1.2456779982102122,27,10,4,377.55,Yes,No,8,24,186,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
222,41,0.1305153927412172,-0.3495141847674923,23,24,3,377.55,Yes,No,24,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
223,40,-0.0429592784402509,0.1931098242796662,25,15,3,377.55,Yes,No,4,37,253,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
224,41,0.0689222028358292,-0.3262215134618647,23,24,3,377.55,Yes,No,8,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
225,38,1.1585950329698709,-0.499485748618188,31,3,5,377.55,Yes,No,8,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
226,34,0.5220767637921583,-0.6636629652714578,25,14,3,377.55,Yes,No,4,29,476,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
227,41,0.1113536120618291,-0.3793006562992602,23,24,3,377.55,Yes,No,8,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
228,50,1.7178858026075283,-1.0692759931890967,31,36,5,377.55,Yes,No,8,34,311,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
229,37,-0.4129034355140318,-0.8107929253364116,29,1,3,377.55,No,No,16,23,121,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
230,50,1.6837775258572334,-0.810280608376143,31,36,5,377.55,Yes,No,1,34,311,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
231,50,1.7489599297179852,-1.0642911961994337,31,36,5,377.55,Yes,No,80,34,311,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
232,36,-1.7178110722899491,0.9158832377584992,21,23,4,377.55,No,Yes,8,8,40,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
233,38,1.1135741131513328,-0.4468220055299312,31,3,5,377.55,Yes,No,2,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
234,49,2.1912740281597407,-0.0509463270175359,36,32,1,377.55,No,No,2,5,16,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
235,28,-0.9902680640356044,0.3377961484711547,24,28,4,377.55,No,No,2,76,347,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
236,34,0.5961267130790004,-0.3783933210724404,25,14,3,275.312,Yes,No,16,29,476,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
237,50,1.6021362538941435,-0.6798012078169925,31,36,5,275.312,Yes,No,8,34,311,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
238,37,0.2899475304368388,-0.8242336293132102,28,34,3,275.312,No,No,8,55,344,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
239,37,0.1494515183917607,-0.4710974511922456,28,34,3,275.312,No,No,4,55,344,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
240,28,-1.282299671536235,0.0286564948241182,25,18,4,275.312,No,No,8,16,118,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
241,30,-1.865706459960787,-0.6256774700087379,19,22,2,275.312,No,No,8,46,253,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
242,34,0.3926697962522956,-0.5870094463212512,25,14,3,275.312,Yes,No,2,29,476,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
243,28,-1.624193172222199,-0.1299570850868257,25,18,2,275.312,No,No,8,16,118,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
244,28,-1.6119367531229127,-0.1012783462194274,25,18,2,275.312,No,No,8,16,118,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
245,29,-0.8785341752886359,-0.4612713897830282,22,30,2,275.312,Yes,Yes,3,7,31,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
246,28,-0.95151192502287,1.570358649542553,27,10,4,275.312,Yes,No,8,24,186,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
247,33,0.6825375617006896,0.6377492833447852,30,11,0,275.312,Yes,No,8,40,450,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
248,38,1.421608467090446,-0.0078489727671059,31,3,1,275.312,Yes,No,8,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
249,33,0.4922789800417415,0.6065626407452486,30,11,0,275.312,Yes,No,32,40,450,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
250,33,0.476573988566336,0.5901596933961795,30,11,0,275.312,Yes,No,8,40,450,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
251,36,-0.1667871620021646,1.1066219399973276,23,20,0,275.312,Yes,No,0,42,306,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
252,33,0.497730884282684,0.9409843009266754,30,11,0,265.615,Yes,No,8,40,450,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
253,29,-0.7199973315587119,0.1068591325324377,22,30,4,265.615,Yes,Yes,3,7,31,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
254,33,0.5466725404809671,0.9276623316802186,30,11,0,265.615,Yes,No,1,40,450,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
255,58,0.072450106657116,0.0766167197625934,22,9,3,265.615,No,No,8,8,262,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
256,43,0.0694462222555393,0.5558300692531332,25,26,3,265.615,Yes,Yes,1,5,83,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
257,43,0.1593436048000822,0.7525013938958759,25,26,0,265.615,Yes,Yes,2,5,83,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
258,36,-0.1627700959829426,1.2573739938906645,23,20,0,265.615,Yes,No,4,42,306,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
259,33,0.5602237148765227,0.956548770422186,30,11,0,265.615,Yes,No,4,40,450,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
260,47,0.6505245723531577,0.4652693838703445,32,33,3,265.615,No,No,1,24,73,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
261,33,-1.1193633184054872,-0.2090421275033521,25,21,2,265.615,No,No,8,3,16,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
262,30,-1.767589635643227,-0.1954909739768834,19,22,2,265.615,No,No,1,46,253,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
263,50,1.8273135486572416,-0.4647068591824155,31,36,1,265.615,Yes,No,3,34,311,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
264,47,0.4912433308151034,0.2337001674040653,32,33,3,265.615,No,No,2,24,73,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
265,37,-0.2761911894708224,-0.067075140898793,29,1,3,265.615,No,No,1,23,121,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
266,50,1.7905613651558454,-0.2746946667905279,31,36,1,265.615,Yes,No,1,34,311,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
267,37,-0.3003048046476456,-0.1502524017096447,29,1,3,265.615,No,No,8,23,121,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
268,28,-0.8725257436546701,1.457306350077494,27,10,4,265.615,Yes,No,8,24,186,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
269,27,-1.2841766631481792,0.2887478231165423,21,27,4,265.615,No,No,8,7,27,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
270,38,1.4260799306662535,0.765636661632875,31,3,1,294.217,Yes,No,8,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
271,38,1.4000744329951242,0.995488794775536,31,3,1,294.217,Yes,No,3,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
272,33,0.6976199321364197,1.5344786521879017,30,11,0,294.217,Yes,No,24,40,450,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
273,43,2.008069793948388,1.299319235779014,38,5,1,294.217,Yes,No,0,19,104,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
274,41,0.3925706687655008,1.2039810932220425,23,24,0,294.217,Yes,No,16,30,254,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
275,40,0.3576718157535922,1.513590001465452,25,15,0,294.217,Yes,No,3,37,253,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
276,39,1.5505359148741145,1.7274492867880211,35,8,1,294.217,Yes,No,0,2,0,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
277,32,0.0071291640522453,1.7125944138623634,23,19,0,294.217,Yes,No,0,3,6,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
278,38,1.4880073678731929,0.7119545394095393,31,3,1,294.217,Yes,No,8,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
279,41,0.4069306172000057,1.1644382058751297,23,24,0,294.217,Yes,No,32,30,254,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
280,38,1.436295722918358,0.9275298370025794,31,3,1,294.217,Yes,No,1,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
281,40,0.3034155725270619,1.5380596387269725,25,15,0,294.217,Yes,No,4,37,253,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
282,36,-0.0196724057897118,1.9434903753362,23,20,0,294.217,Yes,No,4,42,306,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
283,43,2.0606729987903565,1.2406413040678248,38,5,1,294.217,Yes,No,8,19,104,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
284,50,2.037192345805724,0.5692054461105455,31,36,1,294.217,Yes,No,1,34,311,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
285,43,1.9956286710133584,1.4450960542282192,38,5,1,294.217,Yes,No,0,19,104,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
286,40,0.2905428644932766,1.6837672238846544,25,15,0,294.217,Yes,No,3,37,253,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
287,40,0.0762393606082279,1.5617455438286625,25,15,0,294.217,Yes,No,40,37,253,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
288,38,1.4681116580837603,0.898381977870027,31,3,1,294.217,Yes,No,8,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
289,33,0.8293790767708783,1.9594178742110104,30,11,0,265.017,Yes,No,8,40,450,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
290,37,-0.0320303048887779,0.5304827790937645,29,1,3,265.017,No,No,4,23,121,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
291,33,0.8048161845573234,1.554175923706267,30,11,0,265.017,Yes,No,8,40,450,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
292,33,0.4307928112034812,1.7389618775771325,30,11,0,265.017,Yes,No,8,40,450,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
293,50,1.9593777572941136,0.5981848949270567,31,36,1,265.017,Yes,No,0,34,311,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
294,47,0.806539428531769,1.3640582172466968,32,33,0,265.017,No,No,0,24,73,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
295,30,-1.8337361240482952,0.3158291253581336,19,22,4,265.017,No,No,8,46,253,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
