,F_1,F_2,ID,Social smoker,Social drinker,Absenteeism time in hours,Label
452,0.8224419036740456,-0.5799155234839871,3,0,1,2,2
453,-0.9845908027253006,-0.5803186091074807,28,0,0,2,0
454,1.7312801693925497,0.24308182201279727,36,0,1,2,0
455,0.8263514949392309,-0.38804184175652534,3,0,1,8,2
456,-1.7893206256621024,-0.3948382956822806,22,0,0,2,0
457,-0.5371182301445745,-0.6478238019968072,24,0,1,2,0
458,-0.30289859153015847,0.9746868326005461,18,0,0,1,0
459,0.5666329853678599,-0.10441376060472642,1,0,0,8,2
460,-1.7594144341355573,-0.6074479517213317,22,0,0,2,0
461,-0.9533814141103605,-0.7289703712373778,28,0,0,4,0
462,-0.8151378608407979,-0.8429568162844963,20,0,1,8,0
463,-0.2289071721934129,0.4127677493412572,21,0,0,8,0
464,-0.2684312101942307,0.9859298052435335,18,0,0,8,2
465,0.33591165724056216,-0.3479157943518067,34,0,0,8,0
466,-0.8177442550175881,-0.9708726041028042,20,0,1,4,0
467,0.33591165724056216,-0.3479157943518067,34,0,0,8,0
468,0.14764098462092823,-0.0839113613335264,26,1,1,8,0
469,1.4268109066401444,-1.8111293881175023,2,1,0,1,2
470,-0.5072120386180295,-0.8604334580358582,24,0,1,2,0
471,-0.8830087713370259,2.7247558998569334,28,0,0,112,1
472,0.851696496656393,-0.8245041264776152,3,0,1,1,2
473,1.7605347623748973,-0.001506780980830824,36,0,1,1,0
474,-0.2770311621364865,-0.22694859123275668,10,0,1,8,2
475,0.57391095427452,-0.266523434282138,11,0,1,8,2
476,2.3041146344651033,-1.0074139171961818,5,0,1,8,2
477,-0.5072120386180295,-0.8604334580358582,24,0,1,2,0
478,-0.15589955542094705,-0.7555168603254563,15,0,1,1,2
479,-0.4844116127947183,-1.0709758808244154,7,1,1,2,2
480,0.8290017770099763,-0.5533284906523864,3,0,1,4,2
481,-0.8069525835849747,-0.7216155925022729,17,1,0,1,2
482,-0.5305583568086437,-0.6212367691652066,24,0,1,4,0
483,0.3086557477847627,-0.3005927872086166,34,0,0,4,0
484,0.5492614389955107,-0.09128463932064022,11,0,1,8,2
485,2.279465119186094,-0.8321751222346836,5,0,1,8,2
486,-0.17859427506736372,-0.4843412245002275,15,0,1,4,2
487,0.8290017770099763,-0.5533284906523864,3,0,1,4,2
488,-0.8023913937755919,-0.4977629638202342,17,1,0,8,2
489,-0.28786793711965963,1.417000175841647,18,0,0,16,2
490,0.5692832674386054,-0.26970040950058743,1,0,0,4,2
491,-0.5325131524412363,-0.7171736100289375,24,0,1,1,0
492,0.30930734632896023,-0.26861384025403967,34,0,0,5,0
493,-0.1798974721557588,-0.5482991184093815,15,0,1,2,2
494,-0.8430453688407948,-0.8276127560958834,20,0,1,3,0
495,-0.5476248330288035,-0.6097413678110389,24,0,1,1,0
496,-0.5476248330288035,-0.6097413678110389,24,0,1,1,0
497,0.29289246865299806,-0.22513949194529498,34,0,0,3,0
498,0.42787773787518857,2.670538296459247,14,0,1,2,2
499,-0.19500915274332586,-0.4408668761914828,15,0,1,2,2
500,-1.7952660387369488,-0.13290323281447353,22,0,0,8,0
501,1.1925232097296297,-1.287818443179848,33,0,0,1,0
502,0.8138900964224093,-0.4458962484344879,3,0,1,4,2
503,-0.9950974056095295,-0.5422361749217123,28,0,0,1,0
504,-1.7991756300021338,-0.3247769145419352,22,0,0,2,0
505,-0.721045546864352,-0.3791557794193206,13,0,1,8,2
506,-0.3167923580030629,0.05572244594663977,10,0,1,8,2
507,2.4154486853201833,-0.18881425315630446,32,0,0,1,0
508,-0.47778712400025236,0.707916450465509,25,0,0,3,0
509,-0.5722495690101254,-0.17839960972797902,24,0,1,8,0
510,2.4167518824085783,-0.12485635924715056,32,0,0,3,0
511,-0.22419507853403067,-0.23337774679046153,15,0,1,2,2
512,0.26305494431809573,-0.04962930949885066,34,0,0,2,0
513,2.416100283864381,-0.15683530620172753,32,0,0,2,0
514,-0.22484667707822822,-0.2653566937450385,15,0,1,1,2
515,-1.0236317328560367,-0.3027680985661141,28,0,0,2,0
516,-0.7502314726550567,-0.17166665001829937,13,0,1,8,2
517,-0.7534894653760443,-0.33156138479118413,13,0,1,3,2
518,-1.0223285357676417,-0.23881020465696012,28,0,0,4,0
519,-0.7502314726550567,-0.17166665001829937,13,0,1,8,2
520,0.784052572087507,-0.27038606598804354,3,0,1,3,2
521,0.06358368033390545,-0.41607779157153774,9,0,0,1,2
522,-0.22484667707822822,-0.2653566937450385,15,0,1,1,2
523,-0.7502314726550567,-0.17166665001829937,13,0,1,8,2
524,-1.0242833314002342,-0.334747045520691,28,0,0,1,0
525,-0.7502314726550567,-0.17166665001829937,13,0,1,8,2
526,-1.0229801343118392,-0.27078915161153705,28,0,0,3,0
527,-0.7048028242118608,-0.43270905516849584,6,0,0,8,2
528,-0.47452913127926466,0.8678111852383938,25,0,0,8,0
529,1.1678984737483076,-0.856476685096788,33,0,0,8,0
530,-1.024934929944432,-0.36672599247526794,28,0,0,0,0
531,-1.0229801343118392,-0.27078915161153705,28,0,0,3,0
532,0.8033894110152772,-0.48107848990699426,3,0,1,1,2
533,0.2843465788784586,-0.1643848925540705,34,0,0,3,0
534,-0.3063127191281858,1.8410185930873857,18,0,0,24,2
535,0.8033894110152772,-0.48107848990699426,3,0,1,1,2
536,0.2876045715994463,-0.004490157781185728,34,0,0,8,0
537,0.5256038686334041,0.07690220228848287,11,0,1,8,2
538,-0.45388909526309923,0.721076655228597,25,0,0,8,0
539,-1.0016884997514763,-0.3855447346667569,28,0,0,4,0
540,-0.3253382477776023,0.11647704533786425,10,0,1,8,2
541,-0.20355504251786533,-0.38011227680025833,15,0,1,2,2
542,0.2836949803342611,-0.19636383950864747,34,0,0,2,0
543,-1.0023400982956738,-0.4175236816213339,28,0,0,3,0
544,0.8033894110152772,-0.48107848990699426,3,0,1,1,2
545,0.2876045715994463,-0.004490157781185728,34,0,0,8,0
546,0.2876045715994463,-0.004490157781185728,34,0,0,8,0
547,-1.0029916968398713,-0.44950262857591083,28,0,0,2,0
548,-0.20485823960626046,-0.4440701707094123,15,0,1,0,2
549,0.5203910802798238,-0.17892937334813275,11,0,1,0,2
550,1.1859321155876832,-1.1311270029248925,33,0,0,4,0
551,2.250594760470407,-0.9198198562621763,5,0,1,0,2
552,-1.0029916968398713,-0.44950262857591083,28,0,0,2,0
553,-0.7295914366388914,-0.31840118002809614,13,0,1,8,2
554,-0.32924783904278754,-0.07539663638959748,10,0,1,2,2
555,0.8083875679868784,0.618338927887527,3,0,1,32,2
556,-0.21940803896058553,-0.3040211615521996,15,0,1,1,2
557,-1.0175414961941964,-0.30945361941869814,28,0,0,3,0
558,-1.8235745162193935,-0.18793119990265206,22,0,0,1,0
559,-1.0175414961941964,-0.30945361941869814,28,0,0,3,0
560,-1.0175414961941964,-0.30945361941869814,28,0,0,3,0
561,-0.34314603985291503,0.09663131972219206,10,0,1,4,2
562,-0.8451599533014064,-0.4133797417359372,17,1,0,2,2
563,2.2406061509254647,-0.5559182184229249,5,0,1,8,2
564,-1.1345414610140687,0.8797887040369494,12,0,1,8,2
565,-1.8138005380564302,0.29175300441600227,22,0,0,16,0
566,-1.0181930947383941,-0.3414325663732751,28,0,0,2,0
567,-1.0175414961941964,-0.30945361941869814,28,0,0,3,0
568,-1.0181930947383941,-0.3414325663732751,28,0,0,2,0
569,0.4549551366495349,5.333720820510109,14,0,1,80,1
570,-1.8502658633260396,0.8438834047932281,22,0,0,24,0
571,-1.8554786516796202,0.5880518291566124,22,0,0,16,0
572,-0.8868380669245961,-0.11708091699532704,17,1,0,2,2
573,-0.8868380669245961,-0.11708091699532704,17,1,0,2,2
574,-1.8639494327541881,0.17232551874711205,22,0,0,3,0
575,-0.8868380669245961,-0.11708091699532704,17,1,0,2,2
576,2.383770399624019,0.2926727324591833,32,0,0,8,0
577,-0.8861864683803985,-0.0851019700407501,17,1,0,3,2
578,-1.8646010312983858,0.14034657179253512,22,0,0,2,0
579,0.36636192784412197,3.3275354645211785,14,0,1,8,2
580,-1.8646010312983858,0.14034657179253512,22,0,0,2,0
581,0.7478130965819598,-0.0127517090545945,3,0,1,3,2
582,0.46872435711169175,0.4812710892317286,11,0,1,8,2
583,0.7478130965819598,-0.0127517090545945,3,0,1,3,2
584,0.7471614980377622,-0.044730656009171456,3,0,1,2,2
585,0.8133462757229718,-0.29558489410984773,3,0,1,8,2
586,-0.9969444233973621,-0.45588271450622603,28,0,0,3,0
587,1.193934184662785,-1.0415702479914772,33,0,0,8,0
588,0.8094366844577866,-0.48745857583730945,3,0,1,2,2
589,-0.9969444233973621,-0.45588271450622603,28,0,0,3,0
590,0.8094366844577866,-0.48745857583730945,3,0,1,2,2
591,-1.8023258448783617,-0.3023813480356029,22,0,0,2,0
592,0.9067658776298319,0.9464521237436285,29,0,1,2,0
593,0.8094366844577866,-0.48745857583730945,3,0,1,2,2
594,-1.1178539794824196,0.5414859272219599,12,0,1,2,2
595,0.8094366844577866,-0.48745857583730945,3,0,1,2,2
596,-0.9936864306763744,-0.2959879797333413,28,0,0,8,0
597,0.8100882830019843,-0.45547962888273247,3,0,1,3,2
598,0.8100882830019843,-0.45547962888273247,3,0,1,3,2
599,-0.9969444233973621,-0.45588271450622603,28,0,0,3,0
600,-1.8023258448783617,-0.3023813480356029,22,0,0,2,0
601,-0.8245628805045718,-0.5598088368234652,17,1,0,2,2
602,0.8100882830019843,-0.45547962888273247,3,0,1,3,2
603,-1.1172023809382219,0.5734648741765367,12,0,1,3,2
604,-1.8023258448783617,-0.3023813480356029,22,0,0,2,0
605,0.8094366844577866,-0.48745857583730945,3,0,1,2,2
606,0.8133462757229718,-0.29558489410984773,3,0,1,8,2
607,0.8094366844577866,-0.48745857583730945,3,0,1,2,2
608,0.42668231863155365,2.7888707038293097,14,0,1,5,2
609,-0.45175141308577516,0.5228228875708201,25,0,0,3,0
610,0.8094366844577866,-0.48745857583730945,3,0,1,2,2
611,-0.9975960219415596,-0.48786166146080306,28,0,0,2,0
612,0.8094366844577866,-0.48745857583730945,3,0,1,2,2
613,1.1900245933975997,-1.2334439297189388,33,0,0,2,0
614,-0.9975960219415596,-0.48786166146080306,28,0,0,2,0
615,0.8094366844577866,-0.48745857583730945,3,0,1,2,2
616,0.8094366844577866,-0.48745857583730945,3,0,1,2,2
617,-0.45240301162997265,0.49084394061624304,25,0,0,2,0
618,0.8625758686495217,-0.865236657783066,3,0,1,2,2
619,1.243163777589335,-1.6112220116646954,33,0,0,2,0
620,0.1440617725285129,-0.9149915425028294,9,0,0,3,2
621,1.2438153761335324,-1.5792430647101183,33,0,0,3,0
622,0.21508601384604512,2.5707136755460587,9,0,0,112,1
623,0.8625758686495217,-0.865236657783066,3,0,1,2,2
624,-0.9444568377498243,-0.8656397434065594,28,0,0,2,0
625,0.8632274671937195,-0.833257710828489,3,0,1,3,2
626,-0.9444568377498243,-0.8656397434065594,28,0,0,2,0
627,-1.748535062142429,-0.6481804830267824,22,0,0,3,0
628,-0.39861222889403997,0.14504480562506356,25,0,0,3,0
629,-0.2668033886875553,-0.2996600694927845,10,0,1,8,2
630,0.8664854599147069,-0.6733629760556042,3,0,1,8,2
631,0.8625758686495217,-0.865236657783066,3,0,1,2,2
632,0.8632274671937195,-0.833257710828489,3,0,1,3,2
633,-1.7491866606866262,-0.6801594299813595,22,0,0,2,0
634,0.863879065737917,-0.8012787638739121,3,0,1,4,2
635,1.243163777589335,-1.6112220116646954,33,0,0,2,0
636,0.8632274671937195,-0.833257710828489,3,0,1,3,2
637,-0.940547246484639,-0.6737660616790977,28,0,0,8,0
638,0.8625758686495217,-0.865236657783066,3,0,1,2,2
639,0.5841387277234513,-0.3392349125421659,11,0,1,8,2
640,0.14341017398431535,-0.9469704894574064,9,0,0,2,2
641,0.8625758686495217,-0.865236657783066,3,0,1,2,2
642,1.2438153761335324,-1.5792430647101183,33,0,0,3,0
643,0.8632274671937195,-0.833257710828489,3,0,1,3,2
644,-1.7491866606866262,-0.6801594299813595,22,0,0,2,0
645,0.8632274671937195,-0.833257710828489,3,0,1,3,2
646,0.8632274671937195,-0.833257710828489,3,0,1,3,2
647,0.23187707772728153,-0.22366060011404054,16,1,1,8,2
648,0.4922018751630422,3.0186926140205155,14,0,1,24,2
649,0.8632274671937195,-0.833257710828489,3,0,1,3,2
650,0.8632274671937195,-0.833257710828489,3,0,1,3,2
651,-1.7491866606866262,-0.6801594299813595,22,0,0,2,0
652,0.6466921879664155,2.7307439950972223,11,0,1,104,1
653,-0.6710565775488444,-0.7345382948587448,13,0,1,8,2
654,-0.9709904782528194,-0.4573384691116907,28,0,0,8,0
655,0.3156961989213131,-0.20419968004442746,34,0,0,8,0
656,-0.2972466204557355,-0.08323247692537754,10,0,1,8,2
657,1.2166301370863397,-1.2029207373698267,33,0,0,8,0
658,-0.6560711608738286,-0.7791531074415343,6,0,0,8,2
659,-1.7796298924548062,-0.46373183741395246,22,0,0,2,0
660,-0.6910742326098639,-0.006447551018106624,13,0,1,24,2
661,-0.8018669280810169,-0.7211593262018147,17,1,0,2,2
662,1.7416225011440432,0.20616722723570224,36,0,1,3,0
663,-0.3011562117209208,-0.2751061586528392,10,0,1,2,2
664,0.31178660765612787,-0.3960733617718892,34,0,0,2,0
665,0.5763237185751559,-0.17330730233639832,1,0,0,8,2
666,-1.7796298924548062,-0.46373183741395246,22,0,0,2,0
667,-0.9709904782528194,-0.4573384691116907,28,0,0,8,0
668,-0.4290554606622202,0.3614723981924705,25,0,0,3,0
669,-1.7796298924548062,-0.46373183741395246,22,0,0,2,0
670,0.4487266725109111,2.5955412674963836,14,0,1,4,2
671,-0.9709904782528194,-0.4573384691116907,28,0,0,8,0
672,1.7409709025998457,0.17418828028112532,36,0,1,2,0
673,-1.7796298924548062,-0.46373183741395246,22,0,0,2,0
674,0.5872313217887923,-0.25085183907232134,1,0,0,8,2
675,0.941021031811221,0.7395360445839334,29,0,1,3,0
676,-0.4187994559927812,0.2519489145019706,25,0,0,2,0
677,0.3233458094139619,-0.4416389515532353,34,0,0,3,0
678,2.2948067793594906,-0.9412423396247255,5,0,1,8,2
679,-1.7693738877853675,-0.5732553211044525,22,0,0,1,0
680,-0.164555811982362,-0.6573663357994232,15,0,1,2,2
681,0.9442790245322086,0.8994307793568179,29,0,1,8,0
682,0.1748226479903782,1.7730812456942389,26,1,1,64,1
683,0.9442790245322086,0.8994307793568179,29,0,1,8,0
684,-1.7687222892411698,-0.5412763741498755,22,0,0,2,0
685,1.751878505813482,0.09664374354520228,36,0,1,2,0
686,1.7525301043576798,0.12862269049977923,36,0,1,3,0
687,0.32204261232556686,-0.5055968454623893,34,0,0,1,0
688,1.750575308725087,0.032685849636048384,36,0,1,0,0
689,-1.7687222892411698,-0.5412763741498755,22,0,0,2,0
690,-0.9808844125573355,-0.30990219833655314,23,1,0,0,0
691,-0.7916109234115779,-0.8306828098923146,17,1,0,1,2
692,0.4883046116692395,3.9250703967618463,14,0,1,48,1
693,-0.4148898647275959,0.4438225962294323,25,0,0,8,0
694,-0.16064622071717677,-0.4654926540719614,15,0,1,8,2
695,-0.7870497336021951,-0.6068301812102759,17,1,0,8,2
696,-0.9633408677601704,-0.6947777406204985,28,0,0,3,0
697,-0.27773906529984316,1.0521013828149897,18,0,0,8,2
698,-0.4187994559927812,0.2519489145019706,25,0,0,2,0
699,-0.164555811982362,-0.6573663357994232,15,0,1,2,2
700,-1.7687222892411698,-0.5412763741498755,22,0,0,2,0
701,-0.286339017242099,-0.16077701366130057,10,0,1,8,2
702,0.45833107863615247,2.454038836851306,14,0,1,2,2
703,-0.7870497336021951,-0.6068301812102759,17,1,0,8,2
704,0.4622406699013377,2.645912518578768,14,0,1,8,2
705,-0.9646440648485656,-0.7587356345296524,28,0,0,1,0
706,0.1650402083136023,0.25149732175495537,16,1,1,8,2
707,-1.8153719315561079,-0.17302256115778658,22,0,0,3,0
708,0.2793025612758142,0.054530649257161515,34,0,0,8,0
709,0.2793025612758142,0.054530649257161515,34,0,0,8,0
710,-1.0229728650628904,0.2822042433375745,23,1,0,8,0
711,1.7189124329266927,1.1364554425834075,36,0,1,24,0
712,-1.127642073439178,0.8307394488726609,12,0,1,8,2
713,-1.8160235301003056,-0.2050015081123635,22,0,0,2,0
714,1.3695502121311989,-1.4406618914631113,2,1,0,0,2
715,-0.29072905651174114,0.5593826173136097,21,0,0,0,0
716,1.7052288634985442,0.46489755653729137,36,0,1,3,0
717,-1.8160235301003056,-0.2050015081123635,22,0,0,2,0
718,-0.2118570528414974,-0.3210914697619111,15,0,1,2,2
719,-1.8153719315561079,-0.17302256115778658,22,0,0,3,0
720,0.2760445685548265,-0.10536408551572325,34,0,0,3,0
721,-1.127642073439178,0.8307394488726609,12,0,1,8,2
722,0.275392970010629,-0.13734303247030022,34,0,0,2,0
723,0.2760445685548265,-0.10536408551572325,34,0,0,3,0
724,-1.1309000661601658,0.6708447140997762,12,0,1,3,2
725,2.2581482429907314,-0.8270740014050756,5,0,1,4,2
726,-1.118302566037197,0.544675027145645,12,0,1,2,2
727,0.09373199450298776,-0.3741296258605029,9,0,0,8,2
728,0.28994526576619034,-0.16757587856070066,34,0,0,4,0
729,0.16671103145311258,3.207512433052116,9,0,0,120,1
730,-0.6740029114985808,-0.3587819425028841,6,0,0,16,2
731,0.2886420686777953,-0.2315337724698546,34,0,0,2,0
732,-0.3203911594340681,0.0813071123766571,10,0,1,8,2
733,-0.9941350172311519,-0.29279887980965624,28,0,0,8,0
734,-0.6777292531131339,1.9489130677402378,13,0,1,80,1
735,0.5305509569769384,0.04173226932727574,11,0,1,8,2
736,0.5505727854200332,-0.13668350085267153,1,0,0,4,2
737,1.4785420685969533,-0.4982796687611085,4,0,1,0,2
738,1.5950673360099603,-0.4901905965527654,8,0,1,0,2
739,0.5545542923380322,-0.1134318747303665,35,0,0,0,0
